filieres_id,nom,descriptif,duree,cout,langue_enseignement,diplome_delivre,images_pc,images_telephone,images_tablettes,faculte_id,centre_interet,faculte_id,nom,descriptif,condition_admission,email,telephone,images_pc,images_telephone,images_tablettes,universite_id,ville,pays,logo,nom,universite_id
376,Arts de la Scène de l'Image et de la Musique (AIM),"Ce département dispose de 3 spécialités : 1-Cinéma, Télévision et Théatre;    2- Musique et Danse ;    3- Arts Visuels (dessin, peinture, Sculpture, gravure, DAO, arts numériques)",5,50000.00,Français et Anglais,Licence et Master,null,null,null,54,null,54,Facultés des Arts Lettres et Sciences Humaines (FALSH),"Les programmes de formation à la Faculté des Arts, Lettres et Sciences Humaines (FALSH) offrent de nombreux débouchés.
Cinéma, danse et musique, art visuel, communication et traduction, langues étrangères, sciences de l'éducation...
Licences et Masters professionnels en Cinéma , télévision et théâtre, musique et danse et arts visuels.
 Licences et Masters professionnels en journalisme, ingénierie sociétaire, communication des organisations, marketing digital, sciences de l'information, veille stratégique et organisation des connaissances, communication publique et internationale.
Licences et Masters professionnels en langues étrangères et traduction : espagnol, allemand, chinois, russe...
Licences et Masters professionnels en Sciences de l'éducation : enseignement, inspection pédagogique, éducation spécialisée et inclusive, psychologues scolaires, développement communautaire, management de l'éducation et des organisations, administration des institutions éducatives, planification des systèmes éducatifs.",Etude de dossier,aim23univ.ebolowa@gmail.com,(+237) 6 97 39 31 04,https://drive.google.com/file/d/14qsWESL-7BoCzxCsx8SjpkwEiPXo9WKj/view?usp=sharing,null,null,7,Ebolowa,Cameroun,https://drive.google.com/file/d/19RiXtHFaIYqk84IfWFBuGpptRjmSBfnZ/view?usp=sharing,UNIVERSITE D'EBOLOWA,7
729,Administration de l'Education,"La filière d'Administration de l'Éducation forme les étudiants à comprendre les structures, les politiques et les pratiques liées à la gestion des systèmes éducatifs. Les cours abordent des sujets tels que la planification stratégique, la gestion des ressources humaines, la budgétisation, la politique éducative et la gouvernance des établissements scolaires. Les étudiants acquièrent des compétences en leadership, en gestion de projet et en analyse des politiques éducatives. Cette formation prépare les étudiants à des carrières en administration scolaire, en direction d'établissement, en gestion éducative et en consultation dans le domaine de l'éducation.",5,50000.00,Français et Anglais,Licence et Master,,,,112,,112,Faculté des Sciences de l'Education (FSE),"La Faculté des Sciences de l'Éducation (FSE) offre une formation spécialisée dans le domaine de l'éducation selon le système LMD. Avec des filières telles que les Enseignements fondamentaux de l'Éducation, l'Administration de l'Éducation et la Didactique des Disciplines, la FSE prépare les étudiants à des carrières dans l'enseignement, la gestion éducative et la formation des enseignants. Grâce à une approche pratique et théorique de l'apprentissage, les étudiants acquièrent les compétences nécessaires pour contribuer efficacement au développement de l'éducation et à l'amélioration des pratiques pédagogiques. En combinant une expertise disciplinaire avec une compréhension des enjeux éducatifs contemporains, la FSE forme les futurs professionnels de l'éducation prêts à relever les défis du secteur.",,contact@univ-garoua.cm,,https://drive.google.com/file/d/1FSJMduJgeCqnfALQi7gYMcxqNSkfeo5L/view?usp=sharing,,,14,Garoua,Cameroun,https://drive.google.com/file/d/1frFI0GyfQkBG1Cn1WoQPDl44lBaZD_aZ/view?usp=sharing,UNIVERSITE DE GAROUA,14
377,Sciences et Techniques de la Communication (STC),Le département de Sciences et Techniques de la Communication dispose de Plusieurs spécialités parmi lesquelles : Journalisme - Ingénierie documentaire - Communication des Organisations - Marketing digital - Communication territoriale,5,50000.00,Français et Anglais,Licence et Master,null,null,null,54,null,54,Facultés des Arts Lettres et Sciences Humaines (FALSH),"Les programmes de formation à la Faculté des Arts, Lettres et Sciences Humaines (FALSH) offrent de nombreux débouchés.
Cinéma, danse et musique, art visuel, communication et traduction, langues étrangères, sciences de l'éducation...
Licences et Masters professionnels en Cinéma , télévision et théâtre, musique et danse et arts visuels.
 Licences et Masters professionnels en journalisme, ingénierie sociétaire, communication des organisations, marketing digital, sciences de l'information, veille stratégique et organisation des connaissances, communication publique et internationale.
Licences et Masters professionnels en langues étrangères et traduction : espagnol, allemand, chinois, russe...
Licences et Masters professionnels en Sciences de l'éducation : enseignement, inspection pédagogique, éducation spécialisée et inclusive, psychologues scolaires, développement communautaire, management de l'éducation et des organisations, administration des institutions éducatives, planification des systèmes éducatifs.",Etude de dossier,aim23univ.ebolowa@gmail.com,(+237) 6 97 39 31 04,https://drive.google.com/file/d/14qsWESL-7BoCzxCsx8SjpkwEiPXo9WKj/view?usp=sharing,null,null,7,Ebolowa,Cameroun,https://drive.google.com/file/d/19RiXtHFaIYqk84IfWFBuGpptRjmSBfnZ/view?usp=sharing,UNIVERSITE D'EBOLOWA,7
90,Journalisme,"La filière de journalisme forme les étudiants aux différentes techniques et pratiques du journalisme. Les étudiants acquièrent des compétences en rédaction, en investigation, en montage audiovisuel et en gestion de l'information. Ils sont préparés à travailler dans divers médias tels que la presse écrite, la radio, la télévision et les médias en ligne.",5,50000.00,francais et anglais,"Licence, Master",,,,11,,11,École Supérieure des Sciences et Techniques de l’Information et de la Communication (ESSTIC),"L'École Supérieure des Sciences et Techniques de l'Information et de la Communication (ESSTIC) de l'Université de Yaoundé 2 est une institution de formation en communication fondée en 1970. Elle a évolué pour devenir un établissement de renom offrant des formations en journalisme, communication, publicité, information documentaire, édition, et arts graphiques. L'ESSTIC propose des cycles de Licence, Master Professionnel, et Doctorat en Sciences de l'Information et de la Communication

.La formation à l'ESSTIC se décline en plusieurs spécialités telles que le journalisme, la communication des organisations, la publicité, l'information documentaire, l'édition, les arts graphiques, etc. Les étudiants peuvent bénéficier de divers modes de formation, y compris la formation initiale, continue, à la carte, et en E-Learning","Pour les Camerounais, être titulaire du baccalauréat toutes séries, du GCE AL obtenu dans deux matières au moins (hormis religious knowledge), en une seule session, et du GCE OL au moins dans quatre matières (hormis religious knowledge) et en une seule session.
Pour les étrangers, remplir les conditions académiques requises pour l'admission au niveau 1 du cycle licence de l'ESSTIC",essticuy2@yahoo.fr,+237 242 16 08 80 / +237 242 02 45 27,https://drive.google.com/file/d/1czU3DRC5lvH5Fvh-0_A-z5I0dibKt7No/view?usp=sharing,,,2,Yaoundé,Cameroun,https://drive.google.com/file/d/1D6_NqQm4CQTt-UclvpJkJ44XYzJMlkNl/view?usp=sharing,UNIVERSITE DE YAOUNDE II,2
91,Communication des Organisations,"Cette filière prépare les étudiants à gérer la communication au sein des organisations. Les étudiants apprennent les stratégies de communication interne et externe, la gestion des relations publiques, et l'utilisation des médias sociaux. Ils sont formés pour occuper des postes de responsabilité au sein des entreprises, des institutions et des agences de communication.",5,50000.00,francais et anglais,"Licence, Master",,,,11,,11,École Supérieure des Sciences et Techniques de l’Information et de la Communication (ESSTIC),"L'École Supérieure des Sciences et Techniques de l'Information et de la Communication (ESSTIC) de l'Université de Yaoundé 2 est une institution de formation en communication fondée en 1970. Elle a évolué pour devenir un établissement de renom offrant des formations en journalisme, communication, publicité, information documentaire, édition, et arts graphiques. L'ESSTIC propose des cycles de Licence, Master Professionnel, et Doctorat en Sciences de l'Information et de la Communication

.La formation à l'ESSTIC se décline en plusieurs spécialités telles que le journalisme, la communication des organisations, la publicité, l'information documentaire, l'édition, les arts graphiques, etc. Les étudiants peuvent bénéficier de divers modes de formation, y compris la formation initiale, continue, à la carte, et en E-Learning","Pour les Camerounais, être titulaire du baccalauréat toutes séries, du GCE AL obtenu dans deux matières au moins (hormis religious knowledge), en une seule session, et du GCE OL au moins dans quatre matières (hormis religious knowledge) et en une seule session.
Pour les étrangers, remplir les conditions académiques requises pour l'admission au niveau 1 du cycle licence de l'ESSTIC",essticuy2@yahoo.fr,+237 242 16 08 80 / +237 242 02 45 27,https://drive.google.com/file/d/1czU3DRC5lvH5Fvh-0_A-z5I0dibKt7No/view?usp=sharing,,,2,Yaoundé,Cameroun,https://drive.google.com/file/d/1D6_NqQm4CQTt-UclvpJkJ44XYzJMlkNl/view?usp=sharing,UNIVERSITE DE YAOUNDE II,2
92,Édition,"La filière d'édition forme les étudiants aux aspects éditoriaux des médias imprimés et numériques. Les étudiants acquièrent des compétences en édition de livres, magazines et supports en ligne. Ils sont préparés à travailler dans l'édition, la production et la gestion de contenus éditoriaux.",5,50000.00,francais et anglais,"Licence, Master",,,,11,,11,École Supérieure des Sciences et Techniques de l’Information et de la Communication (ESSTIC),"L'École Supérieure des Sciences et Techniques de l'Information et de la Communication (ESSTIC) de l'Université de Yaoundé 2 est une institution de formation en communication fondée en 1970. Elle a évolué pour devenir un établissement de renom offrant des formations en journalisme, communication, publicité, information documentaire, édition, et arts graphiques. L'ESSTIC propose des cycles de Licence, Master Professionnel, et Doctorat en Sciences de l'Information et de la Communication

.La formation à l'ESSTIC se décline en plusieurs spécialités telles que le journalisme, la communication des organisations, la publicité, l'information documentaire, l'édition, les arts graphiques, etc. Les étudiants peuvent bénéficier de divers modes de formation, y compris la formation initiale, continue, à la carte, et en E-Learning","Pour les Camerounais, être titulaire du baccalauréat toutes séries, du GCE AL obtenu dans deux matières au moins (hormis religious knowledge), en une seule session, et du GCE OL au moins dans quatre matières (hormis religious knowledge) et en une seule session.
Pour les étrangers, remplir les conditions académiques requises pour l'admission au niveau 1 du cycle licence de l'ESSTIC",essticuy2@yahoo.fr,+237 242 16 08 80 / +237 242 02 45 27,https://drive.google.com/file/d/1czU3DRC5lvH5Fvh-0_A-z5I0dibKt7No/view?usp=sharing,,,2,Yaoundé,Cameroun,https://drive.google.com/file/d/1D6_NqQm4CQTt-UclvpJkJ44XYzJMlkNl/view?usp=sharing,UNIVERSITE DE YAOUNDE II,2
93,Publicité,"La filière de publicité forme les étudiants aux techniques de conception, de planification et de mise en œuvre de campagnes publicitaires. Les étudiants apprennent à créer des messages persuasifs, à utiliser les médias publicitaires et à comprendre les comportements des consommateurs. Ils sont préparés à travailler dans le domaine de la publicité et de la communication marketing.",5,50000.00,francais et anglais,"Licence, Master",,,,11,,11,École Supérieure des Sciences et Techniques de l’Information et de la Communication (ESSTIC),"L'École Supérieure des Sciences et Techniques de l'Information et de la Communication (ESSTIC) de l'Université de Yaoundé 2 est une institution de formation en communication fondée en 1970. Elle a évolué pour devenir un établissement de renom offrant des formations en journalisme, communication, publicité, information documentaire, édition, et arts graphiques. L'ESSTIC propose des cycles de Licence, Master Professionnel, et Doctorat en Sciences de l'Information et de la Communication

.La formation à l'ESSTIC se décline en plusieurs spécialités telles que le journalisme, la communication des organisations, la publicité, l'information documentaire, l'édition, les arts graphiques, etc. Les étudiants peuvent bénéficier de divers modes de formation, y compris la formation initiale, continue, à la carte, et en E-Learning","Pour les Camerounais, être titulaire du baccalauréat toutes séries, du GCE AL obtenu dans deux matières au moins (hormis religious knowledge), en une seule session, et du GCE OL au moins dans quatre matières (hormis religious knowledge) et en une seule session.
Pour les étrangers, remplir les conditions académiques requises pour l'admission au niveau 1 du cycle licence de l'ESSTIC",essticuy2@yahoo.fr,+237 242 16 08 80 / +237 242 02 45 27,https://drive.google.com/file/d/1czU3DRC5lvH5Fvh-0_A-z5I0dibKt7No/view?usp=sharing,,,2,Yaoundé,Cameroun,https://drive.google.com/file/d/1D6_NqQm4CQTt-UclvpJkJ44XYzJMlkNl/view?usp=sharing,UNIVERSITE DE YAOUNDE II,2
151,Géographie,"La filière de Géographie explore les différentes facettes de la science géographique, allant de l’étude des cartes et de la topographie à la compréhension des phénomènes sociaux et environnementaux liés à la localisation des populations.",5,50000.00,Français et Anglais,"Licence, Master",,,,25,,25,Faculté des Lettres et Sciences Humaines (FALSH),"Créée par décret présidentiel, 2013/333 du 13 septembre 2013, fonctionnelle depuis la rentrée académique 2013/2014, la Faculté des Lettres et Sciences Humaines offre des formations dans les disciplines suivantes : histoire, langues (français, anglais, espagnol, allemand, etc.) et les lettres.","Être titulaire du baccalauréat toutes séries (A, C, D, E, F) ou du GCE Advanced Level (GCE AL) obtenu dans au moins 2 matières",,(+237) 222 29 15 41 / 677 78 07 78,,,,4,Maroua,Cameroun,https://drive.google.com/file/d/1-nyi1DBwV7t6b40btWXQLMZkqdMefUJb/view?usp=sharing,UNIVERSITE DE MAROUA,4
730,Didactique des Disciplines,"La filière de Didactique des Disciplines forme les étudiants à comprendre les méthodes et les approches d'enseignement spécifiques à chaque discipline scolaire. Les cours couvrent une variété de sujets, allant de la méthodologie d'enseignement des mathématiques à celle des langues étrangères. Les étudiants acquièrent une compréhension approfondie des théories de l'apprentissage disciplinaire, des stratégies pédagogiques et des outils d'évaluation adaptés à chaque matière. Cette formation les prépare à enseigner efficacement dans divers domaines disciplinaires, en développant leurs compétences en planification de cours, en différenciation pédagogique et en adaptation aux besoins des apprenants.",5,50000.00,Français et Anglais,Licence et Master,,,,112,,112,Faculté des Sciences de l'Education (FSE),"La Faculté des Sciences de l'Éducation (FSE) offre une formation spécialisée dans le domaine de l'éducation selon le système LMD. Avec des filières telles que les Enseignements fondamentaux de l'Éducation, l'Administration de l'Éducation et la Didactique des Disciplines, la FSE prépare les étudiants à des carrières dans l'enseignement, la gestion éducative et la formation des enseignants. Grâce à une approche pratique et théorique de l'apprentissage, les étudiants acquièrent les compétences nécessaires pour contribuer efficacement au développement de l'éducation et à l'amélioration des pratiques pédagogiques. En combinant une expertise disciplinaire avec une compréhension des enjeux éducatifs contemporains, la FSE forme les futurs professionnels de l'éducation prêts à relever les défis du secteur.",,contact@univ-garoua.cm,,https://drive.google.com/file/d/1FSJMduJgeCqnfALQi7gYMcxqNSkfeo5L/view?usp=sharing,,,14,Garoua,Cameroun,https://drive.google.com/file/d/1frFI0GyfQkBG1Cn1WoQPDl44lBaZD_aZ/view?usp=sharing,UNIVERSITE DE GAROUA,14
4,Arts du spectacle et cinématographique,"Étude des différentes formes d'expression artistique telles que le théâtre, la danse, et le cinéma, avec un accent sur la théorie et la pratique.",5,50000.00,Français et Anglais,"Licence, Master",,,,1,,1,"Faculté des Arts, Lettres et Sciences Humaines","La Faculté des Arts, Lettres et Sciences Humaines (F.A.L.S.H.) est un établissement public de l’Université de Yaoundé I. Jadis appelée Faculté des Lettres et Sciences Humaines, elle doit son actuelle dénomination de la Réforme universitaire de 1993 avec les décrets 93/027 et 93/036 du 19 janvier 1993 du Président de la République portant respectivement dispositions communes aux universités d’État et organisation administrative et académique de l’Université de Yaoundé I.","Peuvent être admis à s’inscrire à la FALSH en première année d’études les Camerounais et les étrangers qui en font la demande, sans distinction d’âge, de sexe ou de religion.",falsh@univ-yaounde1.cm,222 22 24 05,https://drive.google.com/file/d/14qsWESL-7BoCzxCsx8SjpkwEiPXo9WKj/view?usp=sharing,,,1,Yaoundé,Cameroun,https://drive.google.com/file/d/17tXCmCEuZUwhLDKbcYdh1hCQnJzoGq6M/view?usp=sharing,UNIVERSITE DE YAOUNDE I,1
5,Etudes bilingues (bilingue anglophone),"Programme offrant une approche équilibrée entre les langues française et anglaise, avec une compréhension approfondie des cultures et des littératures.",5,50000.00,Français et Anglais,"Licence, Master",,,,1,,1,"Faculté des Arts, Lettres et Sciences Humaines","La Faculté des Arts, Lettres et Sciences Humaines (F.A.L.S.H.) est un établissement public de l’Université de Yaoundé I. Jadis appelée Faculté des Lettres et Sciences Humaines, elle doit son actuelle dénomination de la Réforme universitaire de 1993 avec les décrets 93/027 et 93/036 du 19 janvier 1993 du Président de la République portant respectivement dispositions communes aux universités d’État et organisation administrative et académique de l’Université de Yaoundé I.","Peuvent être admis à s’inscrire à la FALSH en première année d’études les Camerounais et les étrangers qui en font la demande, sans distinction d’âge, de sexe ou de religion.",falsh@univ-yaounde1.cm,222 22 24 05,https://drive.google.com/file/d/14qsWESL-7BoCzxCsx8SjpkwEiPXo9WKj/view?usp=sharing,,,1,Yaoundé,Cameroun,https://drive.google.com/file/d/17tXCmCEuZUwhLDKbcYdh1hCQnJzoGq6M/view?usp=sharing,UNIVERSITE DE YAOUNDE I,1
334,English Law,"La filière English Law propose un programme exclusivement en anglais, offrant aux étudiants une immersion complète dans le système juridique anglais. Cette filière prépare les étudiants à comprendre et à pratiquer le droit en anglais, ouvrant des opportunités internationales.",5,50000.00,Anglais,"Licence, Master",,,,17,,17,Faculté des Sciences Juridiques et Politiques (FSJP),"La Faculté des Sciences Juridiques et Politiques (FSJP) de l’Université de Douala se dresse comme une forteresse intellectuelle, où la justice et la gouvernance prennent vie. Ancrée dans l’héritage de l’éducation juridique et politique, la FSJP s’impose comme une institution incontournable formant la prochaine génération de leaders juridiques et politiques. La FSJP propose une gamme de programmes académiques allant du droit à la science politique, couvrant tous les aspects cruciaux de la justice et de la gouvernance. Chaque département offre un parcours pédagogique rigoureux, mettant l’accent sur la compréhension des lois, des principes politiques et des enjeux sociaux.",Titulaire du Bacc ou GCE A/L Cycle Licence,infos.udla@univ.douala.com,+237 677 77 82 77 / +237 693 16 17 78,https://drive.google.com/file/d/1WrKvhAundCIVMUwnFKpIfglQk9TPEZq4/view?usp=sharing,,,3,Douala,Cameroun,https://drive.google.com/file/d/1349Frj4ud_s2LF4IQqxx-1MOKp3J5R7Y/view?usp=sharing,UNIVERSITE DE DOUALA,3
251,Génie Chimique,"La filière Génie Chimique forme des ingénieurs spécialisés dans la conception, la modélisation et la gestion des procédés chimiques. Les étudiants développent des compétences en génie des réactions chimiques, en conception d'installations et en contrôle de procédés.",4,50000.00,"Français, Anglais",Master recherche,,,,38,,38,Ecole Nationale Supérieure des Sciences Agro-Industrielles (ENSAI) de Ngaoundéré,"L'École Nationale Supérieure des Sciences Agro-Industrielles (ENSAI) est une grande école d'ingénieurs relevant de l'Université de Ngaoundéré au Cameroun. Créée en 1993, elle est située dans la ville de Ngaoundéré, chef-lieu de la région de l'Adamaoua. L'ENSAI a pour mission principale de former des ingénieurs de haut niveau, aptes à concevoir, développer et gérer des procédés industriels dans les domaines de l'agroalimentaire, de la chimie industrielle et du génie de l'environnement. Elle s'engage également à: Promouvoir la recherche scientifique et technologique dans les domaines de l'agroalimentaire, de la chimie industrielle et du génie de l'environnement. Contribuer au développement économique et social du Cameroun et de la sous-région Afrique centrale. Assurer la diffusion du savoir et de l'expertise dans les domaines de l'agroalimentaire, de la chimie industrielle et du génie de l'environnement.",L'accès à l'ENSAI se fait sur concours pour tous les cycles de formation.,ensai.ngaoundere@yahoo.com,+237 222 29 14 49,https://drive.google.com/file/d/1mzS6KrwbYB6R6-KjtANoaObj5kIdMyw1/view?usp=sharing,,,5,Ngaoundéré,Cameroun,https://drive.google.com/file/d/1yM6vkPNIw5df1kqNFuzQho19DpEGG9t9/view?usp=sharing,UNIVERSITE DE NGAOUNDERE,5
378,Langues Etrangères et Traduction (LET),Les langues enseignées dans le département de Langues Etrangères et Traduction sont parlées par plusieurs millions de personnes à travers la planète et constituent des instruments de travail priviligiés de plusieurs organismes internationaux. Les étudiants formés dans le département de Langues Etrangères et Traduction peuvent s'auto employer ou travailler dans plusieurs organismes internationales.,5,50000.00,Français et Anglais,Licence et Master,null,null,null,54,null,54,Facultés des Arts Lettres et Sciences Humaines (FALSH),"Les programmes de formation à la Faculté des Arts, Lettres et Sciences Humaines (FALSH) offrent de nombreux débouchés.
Cinéma, danse et musique, art visuel, communication et traduction, langues étrangères, sciences de l'éducation...
Licences et Masters professionnels en Cinéma , télévision et théâtre, musique et danse et arts visuels.
 Licences et Masters professionnels en journalisme, ingénierie sociétaire, communication des organisations, marketing digital, sciences de l'information, veille stratégique et organisation des connaissances, communication publique et internationale.
Licences et Masters professionnels en langues étrangères et traduction : espagnol, allemand, chinois, russe...
Licences et Masters professionnels en Sciences de l'éducation : enseignement, inspection pédagogique, éducation spécialisée et inclusive, psychologues scolaires, développement communautaire, management de l'éducation et des organisations, administration des institutions éducatives, planification des systèmes éducatifs.",Etude de dossier,aim23univ.ebolowa@gmail.com,(+237) 6 97 39 31 04,https://drive.google.com/file/d/14qsWESL-7BoCzxCsx8SjpkwEiPXo9WKj/view?usp=sharing,null,null,7,Ebolowa,Cameroun,https://drive.google.com/file/d/19RiXtHFaIYqk84IfWFBuGpptRjmSBfnZ/view?usp=sharing,UNIVERSITE D'EBOLOWA,7
731,Sciences de l'Orientation,"La filière de Sciences de l'Orientation forme les étudiants à comprendre les processus d'orientation professionnelle, académique et personnelle. Les cours abordent des sujets tels que la psychologie de l'orientation, les tests d'aptitude, les techniques d'entretien et les stratégies d'intervention. Les étudiants acquièrent des compétences en conseil, en évaluation des compétences et en développement de plans d'orientation personnalisés. Cette formation prépare les étudiants à des carrières en orientation scolaire et professionnelle, en conseil en emploi, en gestion de carrière et en coaching personnel.",5,50000.00,Français et Anglais,Licence et Master,,,,112,,112,Faculté des Sciences de l'Education (FSE),"La Faculté des Sciences de l'Éducation (FSE) offre une formation spécialisée dans le domaine de l'éducation selon le système LMD. Avec des filières telles que les Enseignements fondamentaux de l'Éducation, l'Administration de l'Éducation et la Didactique des Disciplines, la FSE prépare les étudiants à des carrières dans l'enseignement, la gestion éducative et la formation des enseignants. Grâce à une approche pratique et théorique de l'apprentissage, les étudiants acquièrent les compétences nécessaires pour contribuer efficacement au développement de l'éducation et à l'amélioration des pratiques pédagogiques. En combinant une expertise disciplinaire avec une compréhension des enjeux éducatifs contemporains, la FSE forme les futurs professionnels de l'éducation prêts à relever les défis du secteur.",,contact@univ-garoua.cm,,https://drive.google.com/file/d/1FSJMduJgeCqnfALQi7gYMcxqNSkfeo5L/view?usp=sharing,,,14,Garoua,Cameroun,https://drive.google.com/file/d/1frFI0GyfQkBG1Cn1WoQPDl44lBaZD_aZ/view?usp=sharing,UNIVERSITE DE GAROUA,14
97,FRANCOPHONIE ET MONDIALISATION,"Cette filière explore les enjeux liés à la francophonie et à la mondialisation. Elle permet aux étudiants de comprendre les dynamiques culturelles, politiques et économiques au sein de l’espace francophone et à l’échelle mondiale.",5,50000.00,francais et anglais,"Licence, Master",,,,12,,12,Institut des Relations Internationales du Cameroun (IRIC),"L’Institut des Relations Internationales du Cameroun propose une formation avancée en relations internationales, diplomatie et coopération internationale. Les étudiants sont exposés aux principaux enjeux politiques, économiques et sociaux à l’échelle mondiale, ainsi qu’aux processus de négociation et de médiation dans le cadre des relations internationales.","Les conditions d'admission à l'IRIC varient en fonction des filières. Pour les filières classiques, l'admission se fait sur concours et sur étude de dossier, les candidats devant être titulaires d'une Licence. Pour le cycle de stage diplomatique et de formation continue, l'admission se fait sur étude de dossier.",,+237 242 31 03 05 / +237 242 31 89 99,https://drive.google.com/file/d/1XSepW5Txl6yRjVoSwhN2AJpyCIf3fGmW/view?usp=sharing,,,2,Yaoundé,Cameroun,https://drive.google.com/file/d/1D6_NqQm4CQTt-UclvpJkJ44XYzJMlkNl/view?usp=sharing,UNIVERSITE DE YAOUNDE II,2
62,Allemand,"Formation en langue allemande et culture germanique. Les étudiants développent des compétences en communication en allemand, ainsi qu une compréhension approfondie de la culture germanique.",5,50000.00,Français et Anglais,"Licence, Master",,,,5,,5,Ecole Normale Supérieure (ENS) de Yaoundé,"L’ENS est un établissement supérieur pour les études centrées sur l’éducation. Elle comporte 14 départements d’enseignement. Elle confère des diplômes nationaux (DIPES 1, DIPES 2, DIP. CO et DIPEN).","Pour le premier cycle, l’admission se fait - par voie de concours, sur épreuves ou sur études de dossiers, ouverts aux Camerounais des deux sexes titulaires du Baccalauréat, du GCE/AL ou de tout autre diplôme reconnu équivalent. Les candidats doivent avoir 28 ans au plus, le 1er janvier de l’année à concourir. - Sur titre et dans les limites des places disponibles aux ressortissants des pays étrangers remplissant les conditions d’inscription et autorisés par le Gouvernement de leurs pays; - A titre exceptionnel, dans les limites des places disponibles et en qualité d’auditeurs libres, aux candidats présentés par des organismes d’Enseignement privé camerounais. Pour le Second cycle de l’Ecole Normale Supérieure, l’admission se fait : - Par voie de concours, sur épreuves ou sur dossier, ouvert aux Camerounais des deux sexes titulaires d’une Licence ou d’un Bachelors degree ou d’un diplôme reconnu équivalent. Les candidats doivent avoir au plus 32 ans au 1er janvier de l’année à concourir. - Sur titre et conformément à la réglementation en vigueur, aux titulaires du diplôme du premier cycle; - Sur titre et dans les limites des places disponibles aux ressortissants des pays étrangers remplissant les conditions d’inscription et autorisés par leur Gouvernement; - À titre exceptionnel, dans les limites des places disponibles et en qualité d’auditeurs libres, aux candidats présentés par des organismes d’Enseignement privé camerounais. - Le quota d’admission des auditeurs libres ne peut excéder 5% de l’effectif global de l’établissement. - L’admission au cycle des études doctorales se fait sur étude du dossier. Elle est ouverte aux Camerounais des deux sexes titulaires de la Maîtrise, du DEA, du Master ou d’un des diplômes suivants: CNH, DIPLEG, DIPES II, DIPEN II ou tout autre diplôme reconnu équivalent.",email@ens.cm,237 24 22 31 215,https://drive.google.com/file/d/17tXCmCEuZUwhLDKbcYdh1hCQnJzoGq6M/view?usp=sharing,,,1,Yaoundé,Cameroun,https://drive.google.com/file/d/17tXCmCEuZUwhLDKbcYdh1hCQnJzoGq6M/view?usp=sharing,UNIVERSITE DE YAOUNDE I,1
